FIPS,county,ST,year,population
39167,Washington,OH,2004,62577
39167,Washington,OH,2005,62210
39167,Washington,OH,2006,61867
39167,Washington,OH,2007,61576
39167,Washington,OH,2008,61567
39167,Washington,OH,2009,61048
39167,Washington,OH,2010,61778
39167,Washington,OH,2011,61755
39167,Washington,OH,2012,61475
39167,Washington,OH,2013,61310
39169,Wayne,OH,1990,101500
39169,Wayne,OH,1991,102714
39169,Wayne,OH,1992,103908
39169,Wayne,OH,1993,104950
39169,Wayne,OH,1994,106168
39169,Wayne,OH,1995,107526
39169,Wayne,OH,1996,108556
39169,Wayne,OH,1997,109548
39169,Wayne,OH,1998,110125
39169,Wayne,OH,1999,111045
39169,Wayne,OH,2000,111564
39169,Wayne,OH,2001,112193
39169,Wayne,OH,2002,112704
39169,Wayne,OH,2003,113121
39169,Wayne,OH,2004,113577
39169,Wayne,OH,2005,113697
39169,Wayne,OH,2006,113950
39169,Wayne,OH,2007,113554
39169,Wayne,OH,2008,113812
39169,Wayne,OH,2009,114222
39169,Wayne,OH,2010,114520
39169,Wayne,OH,2011,114611
39169,Wayne,OH,2012,114848
39169,Wayne,OH,2013,115071
39171,Williams,OH,1990,37000
39171,Williams,OH,1991,37041
39171,Williams,OH,1992,37264
39171,Williams,OH,1993,37368
39171,Williams,OH,1994,37588
39171,Williams,OH,1995,37846
39171,Williams,OH,1996,37950
39171,Williams,OH,1997,37870
39171,Williams,OH,1998,38001
39171,Williams,OH,1999,37755
39171,Williams,OH,2000,39188
39171,Williams,OH,2001,39211
39171,Williams,OH,2002,39020
39171,Williams,OH,2003,38802
39171,Williams,OH,2004,38912
39171,Williams,OH,2005,38688
39171,Williams,OH,2006,38719
39171,Williams,OH,2007,38378
39171,Williams,OH,2008,38158
39171,Williams,OH,2009,37816
39171,Williams,OH,2010,37642
39171,Williams,OH,2011,37597
39171,Williams,OH,2012,37513
39171,Williams,OH,2013,37500
39173,Wood,OH,1990,113300
39173,Wood,OH,1991,113510
39173,Wood,OH,1992,114091
39173,Wood,OH,1993,114949
39173,Wood,OH,1994,116214
39173,Wood,OH,1995,116934
39173,Wood,OH,1996,117546
39173,Wood,OH,1997,119156
39173,Wood,OH,1998,119498
39173,Wood,OH,1999,120292
39173,Wood,OH,2000,121065
39173,Wood,OH,2001,122001
39173,Wood,OH,2002,122387
39173,Wood,OH,2003,123020
39173,Wood,OH,2004,123278
39173,Wood,OH,2005,123929
39173,Wood,OH,2006,124183
39173,Wood,OH,2007,125399
39173,Wood,OH,2008,125340
39173,Wood,OH,2009,125380
39173,Wood,OH,2010,125488
39173,Wood,OH,2011,126355
39173,Wood,OH,2012,128200
39173,Wood,OH,2013,129264
39175,Wyandot,OH,1990,22300
39175,Wyandot,OH,1991,22247
39175,Wyandot,OH,1992,22221
39175,Wyandot,OH,1993,22501
39175,Wyandot,OH,1994,22652
39175,Wyandot,OH,1995,22732
39175,Wyandot,OH,1996,22718
39175,Wyandot,OH,1997,22709
39175,Wyandot,OH,1998,22826
39175,Wyandot,OH,1999,22921
39175,Wyandot,OH,2000,22908
39175,Wyandot,OH,2001,22773
39175,Wyandot,OH,2002,22773
39175,Wyandot,OH,2003,22826
39175,Wyandot,OH,2004,22878
39175,Wyandot,OH,2005,22813
39175,Wyandot,OH,2006,22553
39175,Wyandot,OH,2007,22471
39175,Wyandot,OH,2008,22354
39175,Wyandot,OH,2009,22394
39175,Wyandot,OH,2010,22615
39175,Wyandot,OH,2011,22692
39175,Wyandot,OH,2012,22607
39175,Wyandot,OH,2013,22447
40001,Adair,OK,1990,18400
40001,Adair,OK,1991,18845
40001,Adair,OK,1992,19147
40001,Adair,OK,1993,19395
40001,Adair,OK,1994,19766
40001,Adair,OK,1995,19904
40001,Adair,OK,1996,19914
40001,Adair,OK,1997,20112
40001,Adair,OK,1998,20349
40001,Adair,OK,1999,20544
40001,Adair,OK,2000,21038
40001,Adair,OK,2001,21118
40001,Adair,OK,2002,21361
40001,Adair,OK,2003,21614
40001,Adair,OK,2004,21657
40001,Adair,OK,2005,21988
40001,Adair,OK,2006,22317
40001,Adair,OK,2007,21902
40001,Adair,OK,2008,21811
40001,Adair,OK,2009,21857
40001,Adair,OK,2010,22683
40001,Adair,OK,2011,22612
40001,Adair,OK,2012,22286
40001,Adair,OK,2013,22194
40003,Alfalfa,OK,1990,6400
40003,Alfalfa,OK,1991,6290
40003,Alfalfa,OK,1992,6170
40003,Alfalfa,OK,1993,6231
40003,Alfalfa,OK,1994,6187
40003,Alfalfa,OK,1995,6110
40003,Alfalfa,OK,1996,6155
40003,Alfalfa,OK,1997,6056
40003,Alfalfa,OK,1998,6044
40003,Alfalfa,OK,1999,5887
40003,Alfalfa,OK,2000,6105
40003,Alfalfa,OK,2001,6005
40003,Alfalfa,OK,2002,5898
40003,Alfalfa,OK,2003,5910
40003,Alfalfa,OK,2004,5810
40003,Alfalfa,OK,2005,5725
40003,Alfalfa,OK,2006,5673
40003,Alfalfa,OK,2007,5593
40003,Alfalfa,OK,2008,5637
40003,Alfalfa,OK,2009,5481
40003,Alfalfa,OK,2010,5642
40003,Alfalfa,OK,2011,5662
40003,Alfalfa,OK,2012,5666
40003,Alfalfa,OK,2013,5847
40005,Atoka,OK,1990,12800
40005,Atoka,OK,1991,12804
40005,Atoka,OK,1992,13065
40005,Atoka,OK,1993,13088
40005,Atoka,OK,1994,13134
40005,Atoka,OK,1995,13263
40005,Atoka,OK,1996,13250
40005,Atoka,OK,1997,13335
40005,Atoka,OK,1998,13237
40005,Atoka,OK,1999,13379
40005,Atoka,OK,2000,13879
40005,Atoka,OK,2001,14011
40005,Atoka,OK,2002,13990
40005,Atoka,OK,2003,14142
40005,Atoka,OK,2004,14255
40005,Atoka,OK,2005,14456
40005,Atoka,OK,2006,14340
40005,Atoka,OK,2007,14512
40005,Atoka,OK,2008,14655
40005,Atoka,OK,2009,14498
40005,Atoka,OK,2010,14182
40005,Atoka,OK,2011,14206
40005,Atoka,OK,2012,14007
40005,Atoka,OK,2013,13898
40007,Beaver,OK,1990,6000
40007,Beaver,OK,1991,5953
40007,Beaver,OK,1992,5817
40007,Beaver,OK,1993,5850
40007,Beaver,OK,1994,5876
40007,Beaver,OK,1995,5883
40007,Beaver,OK,1996,6013
40007,Beaver,OK,1997,5981
40007,Beaver,OK,1998,6056
40007,Beaver,OK,1999,6016
40007,Beaver,OK,2000,5857
40007,Beaver,OK,2001,5640
40007,Beaver,OK,2002,5575
40007,Beaver,OK,2003,5582
40007,Beaver,OK,2004,5474
40007,Beaver,OK,2005,5379
40007,Beaver,OK,2006,5336
40007,Beaver,OK,2007,5380
40007,Beaver,OK,2008,5248
40007,Beaver,OK,2009,5270
40007,Beaver,OK,2010,5636
40007,Beaver,OK,2011,5624
40007,Beaver,OK,2012,5591
40007,Beaver,OK,2013,5566
40009,Beckham,OK,1990,18800
40009,Beckham,OK,1991,18659
40009,Beckham,OK,1992,18446
40009,Beckham,OK,1993,18388
40009,Beckham,OK,1994,18544
40009,Beckham,OK,1995,18568
40009,Beckham,OK,1996,18552
40009,Beckham,OK,1997,18555
40009,Beckham,OK,1998,19584
40009,Beckham,OK,1999,19799
40009,Beckham,OK,2000,19799
40009,Beckham,OK,2001,19846
40009,Beckham,OK,2002,19868
40009,Beckham,OK,2003,19894
40009,Beckham,OK,2004,19347
40009,Beckham,OK,2005,18880
40009,Beckham,OK,2006,19271
40009,Beckham,OK,2007,19700
40009,Beckham,OK,2008,21136
40009,Beckham,OK,2009,21116
40009,Beckham,OK,2010,22119
40009,Beckham,OK,2011,22288
40009,Beckham,OK,2012,23081
40009,Beckham,OK,2013,23637
40011,Blaine,OK,1990,11500
40011,Blaine,OK,1991,11357
40011,Blaine,OK,1992,11054
40011,Blaine,OK,1993,11001
40011,Blaine,OK,1994,10938
40011,Blaine,OK,1995,10896
40011,Blaine,OK,1996,10748
40011,Blaine,OK,1997,10590
40011,Blaine,OK,1998,10513
40011,Blaine,OK,1999,10284
40011,Blaine,OK,2000,11976
40011,Blaine,OK,2001,11920
40011,Blaine,OK,2002,12082
40011,Blaine,OK,2003,11678
40011,Blaine,OK,2004,11290
40011,Blaine,OK,2005,12859
40011,Blaine,OK,2006,12734
40011,Blaine,OK,2007,12475
40011,Blaine,OK,2008,12659
40011,Blaine,OK,2009,12609
40011,Blaine,OK,2010,11943
40011,Blaine,OK,2011,9780
40011,Blaine,OK,2012,9785
40011,Blaine,OK,2013,9720
40013,Bryan,OK,1990,32100
40013,Bryan,OK,1991,32177
40013,Bryan,OK,1992,32514
40013,Bryan,OK,1993,33131
40013,Bryan,OK,1994,33279
40013,Bryan,OK,1995,33720
40013,Bryan,OK,1996,33920
40013,Bryan,OK,1997,34183
40013,Bryan,OK,1998,34690
40013,Bryan,OK,1999,34941
40013,Bryan,OK,2000,36534
40013,Bryan,OK,2001,36477
40013,Bryan,OK,2002,37037
40013,Bryan,OK,2003,37306
40013,Bryan,OK,2004,37758
40013,Bryan,OK,2005,37815
40013,Bryan,OK,2006,38395
40013,Bryan,OK,2007,39563
40013,Bryan,OK,2008,40109
40013,Bryan,OK,2009,40783
40013,Bryan,OK,2010,42416
40013,Bryan,OK,2011,43089
40013,Bryan,OK,2012,43399
40013,Bryan,OK,2013,44244
40015,Caddo,OK,1990,29600
40015,Caddo,OK,1991,29118
40015,Caddo,OK,1992,29294
40015,Caddo,OK,1993,29492
40015,Caddo,OK,1994,29777
40015,Caddo,OK,1995,30625
40015,Caddo,OK,1996,30663
40015,Caddo,OK,1997,30931
40015,Caddo,OK,1998,30981
40015,Caddo,OK,1999,30664
40015,Caddo,OK,2000,30150
40015,Caddo,OK,2001,29966
40015,Caddo,OK,2002,30000
40015,Caddo,OK,2003,30070
40015,Caddo,OK,2004,30167
40015,Caddo,OK,2005,30229
40015,Caddo,OK,2006,30063
40015,Caddo,OK,2007,29296
40015,Caddo,OK,2008,29024
40015,Caddo,OK,2009,30393
40015,Caddo,OK,2010,29600
40015,Caddo,OK,2011,29537
40015,Caddo,OK,2012,29678
40015,Caddo,OK,2013,29594
40017,Canadian,OK,1990,74400
40017,Canadian,OK,1991,75962
40017,Canadian,OK,1992,77324
40017,Canadian,OK,1993,78841
40017,Canadian,OK,1994,80175
40017,Canadian,OK,1995,81593
40017,Canadian,OK,1996,83342
40017,Canadian,OK,1997,84670
40017,Canadian,OK,1998,85463
40017,Canadian,OK,1999,86498
40017,Canadian,OK,2000,87697
40017,Canadian,OK,2001,89978
40017,Canadian,OK,2002,91441
40017,Canadian,OK,2003,92904
40017,Canadian,OK,2004,95505
40017,Canadian,OK,2005,98701
40017,Canadian,OK,2006,101335
40017,Canadian,OK,2007,103559
40017,Canadian,OK,2008,106079
40017,Canadian,OK,2009,109668
40017,Canadian,OK,2010,115541
40017,Canadian,OK,2011,119492
40017,Canadian,OK,2012,122560
40017,Canadian,OK,2013,126123
40019,Carter,OK,1990,42900
40019,Carter,OK,1991,42704
40019,Carter,OK,1992,43027
40019,Carter,OK,1993,43569
40019,Carter,OK,1994,43809
40019,Carter,OK,1995,44137
40019,Carter,OK,1996,44280
40019,Carter,OK,1997,44120
40019,Carter,OK,1998,44503
40019,Carter,OK,1999,44533
40019,Carter,OK,2000,45621
40019,Carter,OK,2001,45909
40019,Carter,OK,2002,46199
40019,Carter,OK,2003,46396
40019,Carter,OK,2004,47087
40019,Carter,OK,2005,47125
40019,Carter,OK,2006,47503
40019,Carter,OK,2007,47582
40019,Carter,OK,2008,47979
40019,Carter,OK,2009,48326
40019,Carter,OK,2010,47557
40019,Carter,OK,2011,48096
40019,Carter,OK,2012,48085
40019,Carter,OK,2013,48491
40021,Cherokee,OK,1990,34000
40021,Cherokee,OK,1991,34896
40021,Cherokee,OK,1992,35541
40021,Cherokee,OK,1993,35926
40021,Cherokee,OK,1994,36495
40021,Cherokee,OK,1995,37098
40021,Cherokee,OK,1996,37879
40021,Cherokee,OK,1997,38295
40021,Cherokee,OK,1998,39138
40021,Cherokee,OK,1999,39506
40021,Cherokee,OK,2000,42521
40021,Cherokee,OK,2001,42697
40021,Cherokee,OK,2002,43419
40021,Cherokee,OK,2003,43783
40021,Cherokee,OK,2004,44106
40021,Cherokee,OK,2005,44671
40021,Cherokee,OK,2006,44910
40021,Cherokee,OK,2007,45393
40021,Cherokee,OK,2008,45733
40021,Cherokee,OK,2009,46029
40021,Cherokee,OK,2010,46987
40021,Cherokee,OK,2011,47845
40021,Cherokee,OK,2012,48150
40021,Cherokee,OK,2013,48017
40023,Choctaw,OK,1990,15300
40023,Choctaw,OK,1991,15266
40023,Choctaw,OK,1992,15362
40023,Choctaw,OK,1993,15406
40023,Choctaw,OK,1994,15596
40023,Choctaw,OK,1995,15263
40023,Choctaw,OK,1996,15250
40023,Choctaw,OK,1997,15256
40023,Choctaw,OK,1998,15077
40023,Choctaw,OK,1999,15025
40023,Choctaw,OK,2000,15342
40023,Choctaw,OK,2001,15169
40023,Choctaw,OK,2002,15155
40023,Choctaw,OK,2003,15431
40023,Choctaw,OK,2004,15451
40023,Choctaw,OK,2005,15297
40023,Choctaw,OK,2006,15334
40023,Choctaw,OK,2007,15011
40023,Choctaw,OK,2008,14890
40023,Choctaw,OK,2009,14872
40023,Choctaw,OK,2010,15205
40023,Choctaw,OK,2011,15250
40023,Choctaw,OK,2012,15182
40023,Choctaw,OK,2013,15045
40025,Cimarron,OK,1990,3300
40025,Cimarron,OK,1991,3197
40025,Cimarron,OK,1992,3157
40025,Cimarron,OK,1993,3145
40025,Cimarron,OK,1994,3105
40025,Cimarron,OK,1995,3018
40025,Cimarron,OK,1996,3087
40025,Cimarron,OK,1997,3082
40025,Cimarron,OK,1998,2959
40025,Cimarron,OK,1999,2922
40025,Cimarron,OK,2000,3148
40025,Cimarron,OK,2001,3023
40025,Cimarron,OK,2002,3004
40025,Cimarron,OK,2003,2961
40025,Cimarron,OK,2004,2897
40025,Cimarron,OK,2005,2833
40025,Cimarron,OK,2006,2807
40025,Cimarron,OK,2007,2664
40025,Cimarron,OK,2008,2556
40025,Cimarron,OK,2009,2630
40025,Cimarron,OK,2010,2475
40025,Cimarron,OK,2011,2487
40025,Cimarron,OK,2012,2385
40025,Cimarron,OK,2013,2335
40027,Cleveland,OK,1990,174300
40027,Cleveland,OK,1991,177902
40027,Cleveland,OK,1992,181388
40027,Cleveland,OK,1993,184894
40027,Cleveland,OK,1994,188395
40027,Cleveland,OK,1995,191059
40027,Cleveland,OK,1996,194687
40027,Cleveland,OK,1997,197164
40027,Cleveland,OK,1998,201110
40027,Cleveland,OK,1999,203449
40027,Cleveland,OK,2000,208016
40027,Cleveland,OK,2001,211908
40027,Cleveland,OK,2002,215652
40027,Cleveland,OK,2003,219966
40027,Cleveland,OK,2004,222074
40027,Cleveland,OK,2005,224898
40027,Cleveland,OK,2006,228594
40027,Cleveland,OK,2007,236452
40027,Cleveland,OK,2008,239760
40027,Cleveland,OK,2009,244589
40027,Cleveland,OK,2010,255755
40027,Cleveland,OK,2011,261281
40027,Cleveland,OK,2012,265638
40027,Cleveland,OK,2013,269340
40029,Coal,OK,1990,5800
40029,Coal,OK,1991,5668
40029,Coal,OK,1992,5717
40029,Coal,OK,1993,5868
40029,Coal,OK,1994,5938
40029,Coal,OK,1995,6014
40029,Coal,OK,1996,6162
40029,Coal,OK,1997,6058
40029,Coal,OK,1998,6009
40029,Coal,OK,1999,6126
40029,Coal,OK,2000,6031
40029,Coal,OK,2001,6074
40029,Coal,OK,2002,5913
40029,Coal,OK,2003,5946
40029,Coal,OK,2004,5928
40029,Coal,OK,2005,5743
40029,Coal,OK,2006,5634
40029,Coal,OK,2007,5709
40029,Coal,OK,2008,5721
40029,Coal,OK,2009,5856
40029,Coal,OK,2010,5925
40029,Coal,OK,2011,5928
40029,Coal,OK,2012,5963
40029,Coal,OK,2013,5867
40031,Comanche,OK,1990,111500
40031,Comanche,OK,1991,111318
40031,Comanche,OK,1992,120467
40031,Comanche,OK,1993,118139
40031,Comanche,OK,1994,117627
40031,Comanche,OK,1995,115672
40031,Comanche,OK,1996,111171
40031,Comanche,OK,1997,113957
40031,Comanche,OK,1998,113508
40031,Comanche,OK,1999,106621
40031,Comanche,OK,2000,114996
40031,Comanche,OK,2001,112466
40031,Comanche,OK,2002,113414
40031,Comanche,OK,2003,113890
40031,Comanche,OK,2004,110514
40031,Comanche,OK,2005,112429
40031,Comanche,OK,2006,109181
40031,Comanche,OK,2007,113811
40031,Comanche,OK,2008,111772
40031,Comanche,OK,2009,113228
40031,Comanche,OK,2010,124098
40031,Comanche,OK,2011,125815
40031,Comanche,OK,2012,126390
40031,Comanche,OK,2013,124937
40033,Cotton,OK,1990,6700
40033,Cotton,OK,1991,6441
40033,Cotton,OK,1992,6477
40033,Cotton,OK,1993,6605
40033,Cotton,OK,1994,6714
40033,Cotton,OK,1995,6891
40033,Cotton,OK,1996,6879
40033,Cotton,OK,1997,6691
40033,Cotton,OK,1998,6705
40033,Cotton,OK,1999,6609
40033,Cotton,OK,2000,6614
40033,Cotton,OK,2001,6528
40033,Cotton,OK,2002,6465
40033,Cotton,OK,2003,6582
40033,Cotton,OK,2004,6514
40033,Cotton,OK,2005,6589
40033,Cotton,OK,2006,6491
40033,Cotton,OK,2007,6299
40033,Cotton,OK,2008,6191
40033,Cotton,OK,2009,6281
40033,Cotton,OK,2010,6193
40033,Cotton,OK,2011,6179
40033,Cotton,OK,2012,6155
40033,Cotton,OK,2013,6152
40035,Craig,OK,1990,14100
40035,Craig,OK,1991,14019
40035,Craig,OK,1992,14090
40035,Craig,OK,1993,14068
40035,Craig,OK,1994,14196
40035,Craig,OK,1995,14211
40035,Craig,OK,1996,14440
40035,Craig,OK,1997,14442
40035,Craig,OK,1998,14450
40035,Craig,OK,1999,14468
40035,Craig,OK,2000,14950
40035,Craig,OK,2001,14757
40035,Craig,OK,2002,14603
40035,Craig,OK,2003,14880
40035,Craig,OK,2004,14873
40035,Craig,OK,2005,15078
40035,Craig,OK,2006,15046
40035,Craig,OK,2007,15195
40035,Craig,OK,2008,15132
40035,Craig,OK,2009,15158
40035,Craig,OK,2010,15029
40035,Craig,OK,2011,15073
40035,Craig,OK,2012,14748
40035,Craig,OK,2013,14672
40037,Creek,OK,1990,60900
40037,Creek,OK,1991,61638
40037,Creek,OK,1992,62235
40037,Creek,OK,1993,62986
40037,Creek,OK,1994,63668
40037,Creek,OK,1995,64299
40037,Creek,OK,1996,65469
40037,Creek,OK,1997,66129
40037,Creek,OK,1998,67142
40037,Creek,OK,1999,68169
40037,Creek,OK,2000,67367
40037,Creek,OK,2001,68488
40037,Creek,OK,2002,68836
40037,Creek,OK,2003,68794
40037,Creek,OK,2004,68666
40037,Creek,OK,2005,68708
40037,Creek,OK,2006,69146
40037,Creek,OK,2007,69073
40037,Creek,OK,2008,69822
40037,Creek,OK,2009,70244
40037,Creek,OK,2010,69967
40037,Creek,OK,2011,70467
40037,Creek,OK,2012,70651
40037,Creek,OK,2013,70470
40039,Custer,OK,1990,26900
40039,Custer,OK,1991,26391
40039,Custer,OK,1992,26329
40039,Custer,OK,1993,26458
40039,Custer,OK,1994,26597
40039,Custer,OK,1995,26320
40039,Custer,OK,1996,25937
40039,Custer,OK,1997,25788
40039,Custer,OK,1998,25493
40039,Custer,OK,1999,25577
40039,Custer,OK,2000,26142
40039,Custer,OK,2001,25358
40039,Custer,OK,2002,25188
40039,Custer,OK,2003,24962
40039,Custer,OK,2004,25230
40039,Custer,OK,2005,25208
40039,Custer,OK,2006,25566
40039,Custer,OK,2007,26111
40039,Custer,OK,2008,26412
40039,Custer,OK,2009,26717
40039,Custer,OK,2010,27469
40039,Custer,OK,2011,27750
40039,Custer,OK,2012,28536
40039,Custer,OK,2013,29377
40041,Delaware,OK,1990,28100
40041,Delaware,OK,1991,28494
40041,Delaware,OK,1992,29319
40041,Delaware,OK,1993,30135
40041,Delaware,OK,1994,31283
40041,Delaware,OK,1995,32401
40041,Delaware,OK,1996,33141
40041,Delaware,OK,1997,33879
40041,Delaware,OK,1998,34154
40041,Delaware,OK,1999,34977
40041,Delaware,OK,2000,37077
40041,Delaware,OK,2001,37699
40041,Delaware,OK,2002,37813
40041,Delaware,OK,2003,38709
40041,Delaware,OK,2004,39088
40041,Delaware,OK,2005,39146
40041,Delaware,OK,2006,40061
40041,Delaware,OK,2007,40406
40041,Delaware,OK,2008,40425
40041,Delaware,OK,2009,40555
40041,Delaware,OK,2010,41487
40041,Delaware,OK,2011,41633
40041,Delaware,OK,2012,41441
40041,Delaware,OK,2013,41377
40043,Dewey,OK,1990,5600
40043,Dewey,OK,1991,5447
40043,Dewey,OK,1992,5358
40043,Dewey,OK,1993,5315
40043,Dewey,OK,1994,5262
40043,Dewey,OK,1995,5126
40043,Dewey,OK,1996,5112
40043,Dewey,OK,1997,5038
40043,Dewey,OK,1998,4928
40043,Dewey,OK,1999,4859
40043,Dewey,OK,2000,4743
40043,Dewey,OK,2001,4672
40043,Dewey,OK,2002,4609
40043,Dewey,OK,2003,4549
40043,Dewey,OK,2004,4667
40043,Dewey,OK,2005,4568
40043,Dewey,OK,2006,4475
40043,Dewey,OK,2007,4338
40043,Dewey,OK,2008,4389
40043,Dewey,OK,2009,4404
40043,Dewey,OK,2010,4810
40043,Dewey,OK,2011,4867
40043,Dewey,OK,2012,4783
40043,Dewey,OK,2013,4844
40045,Ellis,OK,1990,4500
40045,Ellis,OK,1991,4390
40045,Ellis,OK,1992,4301
40045,Ellis,OK,1993,4339
40045,Ellis,OK,1994,4271
40045,Ellis,OK,1995,4251
40045,Ellis,OK,1996,4185
40045,Ellis,OK,1997,4223
40045,Ellis,OK,1998,4291
40045,Ellis,OK,1999,4194
40045,Ellis,OK,2000,4075
40045,Ellis,OK,2001,3952
40045,Ellis,OK,2002,3967
40045,Ellis,OK,2003,3996
40045,Ellis,OK,2004,3932
40045,Ellis,OK,2005,3963
40045,Ellis,OK,2006,3912
40045,Ellis,OK,2007,3911
40045,Ellis,OK,2008,3971
40045,Ellis,OK,2009,3925
40045,Ellis,OK,2010,4151
40045,Ellis,OK,2011,4051
40045,Ellis,OK,2012,4104
40045,Ellis,OK,2013,4170
40047,Garfield,OK,1990,56700
40047,Garfield,OK,1991,56246
40047,Garfield,OK,1992,56362
40047,Garfield,OK,1993,56480
40047,Garfield,OK,1994,56930
40047,Garfield,OK,1995,57330
40047,Garfield,OK,1996,57312
40047,Garfield,OK,1997,56699
40047,Garfield,OK,1998,56859
40047,Garfield,OK,1999,56954
40047,Garfield,OK,2000,57813
40047,Garfield,OK,2001,57114
40047,Garfield,OK,2002,57246
40047,Garfield,OK,2003,57105
40047,Garfield,OK,2004,57282
40047,Garfield,OK,2005,56958
40047,Garfield,OK,2006,57068
40047,Garfield,OK,2007,57657
40047,Garfield,OK,2008,58167
40047,Garfield,OK,2009,58928
40047,Garfield,OK,2010,60580
40047,Garfield,OK,2011,60670
40047,Garfield,OK,2012,61189
40047,Garfield,OK,2013,62267
40049,Garvin,OK,1990,26600
40049,Garvin,OK,1991,26472
40049,Garvin,OK,1992,26368
40049,Garvin,OK,1993,26567
40049,Garvin,OK,1994,26744
40049,Garvin,OK,1995,26849
40049,Garvin,OK,1996,26733
40049,Garvin,OK,1997,27016
40049,Garvin,OK,1998,27044
40049,Garvin,OK,1999,26720
40049,Garvin,OK,2000,27210
40049,Garvin,OK,2001,27105
40049,Garvin,OK,2002,27176
40049,Garvin,OK,2003,27218
40049,Garvin,OK,2004,27229
40049,Garvin,OK,2005,27228
40049,Garvin,OK,2006,27375
40049,Garvin,OK,2007,27141
40049,Garvin,OK,2008,27247
40049,Garvin,OK,2009,27113
40049,Garvin,OK,2010,27576
40049,Garvin,OK,2011,27452
40049,Garvin,OK,2012,27297
40049,Garvin,OK,2013,27334
40051,Grady,OK,1990,41700
40051,Grady,OK,1991,41750
40051,Grady,OK,1992,41889
40051,Grady,OK,1993,42596
40051,Grady,OK,1994,43055
40051,Grady,OK,1995,43817
40051,Grady,OK,1996,44896
40051,Grady,OK,1997,45403
40051,Grady,OK,1998,45934
40051,Grady,OK,1999,46084
40051,Grady,OK,2000,45516
40051,Grady,OK,2001,46139
40051,Grady,OK,2002,46664
40051,Grady,OK,2003,47439
40051,Grady,OK,2004,48176
40051,Grady,OK,2005,49369
40051,Grady,OK,2006,50490
40051,Grady,OK,2007,50615
40051,Grady,OK,2008,51066
40051,Grady,OK,2009,51649
40051,Grady,OK,2010,52431
40051,Grady,OK,2011,53020
40051,Grady,OK,2012,53118
40051,Grady,OK,2013,53685
40053,Grant,OK,1990,5700
40053,Grant,OK,1991,5537
40053,Grant,OK,1992,5430
40053,Grant,OK,1993,5560
40053,Grant,OK,1994,5559
40053,Grant,OK,1995,5503
40053,Grant,OK,1996,5546
40053,Grant,OK,1997,5399
40053,Grant,OK,1998,5338
40053,Grant,OK,1999,5237
40053,Grant,OK,2000,5144
40053,Grant,OK,2001,5091
40053,Grant,OK,2002,5030
40053,Grant,OK,2003,4973
40053,Grant,OK,2004,4824
40053,Grant,OK,2005,4779
40053,Grant,OK,2006,4653
40053,Grant,OK,2007,4497
40053,Grant,OK,2008,4450
40053,Grant,OK,2009,4317
40053,Grant,OK,2010,4527
40053,Grant,OK,2011,4585
40053,Grant,OK,2012,4516
40053,Grant,OK,2013,4528
40055,Greer,OK,1990,6600
40055,Greer,OK,1991,6381
40055,Greer,OK,1992,6311
40055,Greer,OK,1993,6422
40055,Greer,OK,1994,6454
40055,Greer,OK,1995,6556
40055,Greer,OK,1996,6750
40055,Greer,OK,1997,6377
40055,Greer,OK,1998,6366
40055,Greer,OK,1999,6387
40055,Greer,OK,2000,6061
40055,Greer,OK,2001,5883
40055,Greer,OK,2002,5787
40055,Greer,OK,2003,5888
40055,Greer,OK,2004,5849
40055,Greer,OK,2005,5901
40055,Greer,OK,2006,5864
40055,Greer,OK,2007,5810
40055,Greer,OK,2008,5713
40055,Greer,OK,2009,5830
40055,Greer,OK,2010,6239
40055,Greer,OK,2011,6125
40055,Greer,OK,2012,6082
40055,Greer,OK,2013,6171
40057,Harmon,OK,1990,3800
40057,Harmon,OK,1991,3679
40057,Harmon,OK,1992,3576
40057,Harmon,OK,1993,3641
40057,Harmon,OK,1994,3598
40057,Harmon,OK,1995,3669
40057,Harmon,OK,1996,3592
40057,Harmon,OK,1997,3473
40057,Harmon,OK,1998,3479
40057,Harmon,OK,1999,3336
40057,Harmon,OK,2000,3283
40057,Harmon,OK,2001,3155
40057,Harmon,OK,2002,3078
40057,Harmon,OK,2003,3053
40057,Harmon,OK,2004,2997
40057,Harmon,OK,2005,3030
40057,Harmon,OK,2006,3042
40057,Harmon,OK,2007,2837
40057,Harmon,OK,2008,2843
40057,Harmon,OK,2009,2843
40057,Harmon,OK,2010,2922
40057,Harmon,OK,2011,2919
40057,Harmon,OK,2012,2906
40057,Harmon,OK,2013,2869
40059,Harper,OK,1990,4100
40059,Harper,OK,1991,3940
40059,Harper,OK,1992,3836
40059,Harper,OK,1993,3861
40059,Harper,OK,1994,3821
40059,Harper,OK,1995,3814
40059,Harper,OK,1996,3781
40059,Harper,OK,1997,3620
40059,Harper,OK,1998,3596
40059,Harper,OK,1999,3580
40059,Harper,OK,2000,3562
