FIPS,County,ST,Neighboring,UrbanPop-2010,RuralPop-2010,MedianHouseholdInc-2008-12,Elevation-ft,TotalArea-sqmi,LandArea-sqmi,WaterArea-sqmi
24005,Baltimore,MD,240252451024003240272401342133,752430,52599,66068,14,681.76,598.30,83.45
24009,Calvert,MD,24003240332401724037,54387,34350,92395,160,345.07,213.15,131.92
24011,Caroline,MD,2403524041240191000510001,7936,25130,60735,40,325.90,319.42,6.48
24013,Carroll,MD,2402124027240054200142133,101106,66028,83155,810,452.69,447.59,5.09
24015,Cecil,MD,240292402510003420294207142133,58539,42569,66025,40,417.84,346.27,71.56
24017,Charles,MD,24009240332403751059511535117951099,103313,43238,93063,140,642.97,457.75,185.22
24019,Dorchester,MD,2404124011240452403910005,14280,18338,46199,5,983.00,540.77,442.24
24021,Frederick,MD,24043240132402724031511074205542001,174554,58831,83706,435,667.38,660.22,7.16
24023,Garrett,MD,24001540575402354093540774205142111,4846,25251,45354,2420,655.74,647.10,8.63
24025,Harford,MD,24005240154213342071,201352,43474,80441,40,526.64,437.09,89.55
24027,Howard,MD,240032403324031240212401324005,260525,26560,107821,415,253.39,250.74,2.65
24029,Kent,MD,24015240351000110003,5537,14660,54614,40,413.45,277.03,136.42
24031,Montgomery,MD,24021240272403311001510135105951107,948612,23165,96985,140,506.95,491.25,15.69
24033,Prince George's,MD,240312402724003240092401711001510595101351510,846439,16981,73568,150,498.84,482.69,16.15
24035,Queen Anne's,MD,24029240112404110001,21754,26044,86013,30,510.69,371.91,138.78
24037,St. Mary's,MD,2400924017,52136,53015,85032,12,764.25,357.18,407.07
24039,Somerset,MD,24019240452404751001,14349,12121,41558,8,610.35,319.72,290.63
24041,Talbot,MD,240352401124019,17132,20650,62942,40,476.81,268.54,208.27
24043,Washington,MD,240012402142057420554200154037540035406551107,103953,43477,54561,560,467.34,457.78,9.56
24045,Wicomico,MD,24019240392404710005,73254,25479,50639,10,400.24,374.44,25.79
24047,Worcester,MD,24039240455100110005,33174,18280,58138,28,694.86,468.28,226.58
24510,Baltimore City,MD,2400524003,620961,0,40803,14,92.05,80.94,11.11
25001,Barnstable,MA,25019250072500525023,199733,16155,60424,35,1305.54,393.72,911.81
25003,Berkshire,MA,09005250112501325015360213608350003,89762,41457,47513,820,946.43,926.82,19.60
25005,Bristol,MA,25021250232500125007440054400144007,494365,53920,55995,20,691.23,553.10,138.13
25007,Dukes,MA,2501925001250232500544005,10082,6453,65896,43,490.96,103.25,387.72
25009,Essex,MA,25025250173301533011,711619,31540,66918,80,828.47,492.56,335.91
25011,Franklin,MA,250272501525003500035002533005,32523,38849,53298,190,724.57,699.32,25.26
25013,Hampden,MA,250152500325027090130900309005,423765,39725,49729,190,634.25,617.14,17.11
25015,Hampshire,MA,25011250272501325003,114697,43383,61264,150,545.21,527.26,17.95
25017,Middlesex,MA,2500925021250252502733011,1457576,45509,81420,170,847.06,817.82,29.24
25019,Nantucket,MA,2500125007,8250,1922,83546,43,303.66,44.97,258.69
25021,Norfolk,MA,250272501725025250232500544007,662529,8321,84087,629,444.35,396.11,48.24
25023,Plymouth,MA,25001250072500525021,443904,51015,74722,90,1093.25,659.08,434.18
25025,Suffolk,MA,250212501725009,721488,535,52700,15,120.22,58.15,62.07
25027,Worcester,MA,25017250212501325015250113300533011440070901509013,651696,146856,65968,986,1579.19,1510.77,68.42
26001,Alcona,MI,2600726119261352612926069,118,10824,36931,800,1790.58,674.59,1116.00
26003,Alger,MI,26103260412615326095,2972,6629,38348,640,5047.74,915.07,4132.67
26005,Allegan,MI,2615926077260152608126139,39586,71822,51030,678,1833.29,825.23,1008.06
26007,Alpena,MI,26141261192613526001,14258,15340,38900,689,1694.92,571.86,1123.06
26009,Antrim,MI,2605526079260392613726029,0,23580,43171,590,601.77,475.70,126.07
26011,Arenac,MI,26069261292605126017,0,15899,36937,616,680.69,363.19,317.50
26013,Baraga,MI,260612607126103,0,8860,39594,677,1068.77,898.26,170.51
26015,Barry,MI,260052608126067260452602526077,13534,45639,53541,780,577.04,553.09,23.95
26017,Bay,MI,2601126051261112614526157,75104,32667,46068,590,630.72,442.30,188.41
26019,Benzie,MI,26089260552616526101,0,17525,47491,795,859.57,319.70,539.86
26021,Berrien,MI,26027261591809118141,105289,51524,43471,649,1581.47,567.75,1013.72
26023,Branch,MI,261492607726025260591808718151,16876,28372,42995,984,519.68,506.37,13.31
26025,Calhoun,MI,26023261492607726015260452607526059,93972,42174,42164,870,718.35,706.23,12.12
26027,Cass,MI,260212615926077261491814118039,15070,37223,45462,870,508.32,490.06,18.26
26029,Charlevoix,MI,26009261372603126047,7680,18269,47177,590,1390.46,416.34,974.12
26031,Cheboygan,MI,2604726029261372611926141,4517,21635,38166,586,885.38,715.26,170.12
26033,Chippewa,MI,2609726095,19669,18851,41114,721,2698.39,1558.42,1139.97
26035,Clare,MI,26073261072613326113261432605126111,9079,21847,33334,1156,575.34,564.32,11.02
26037,Clinton,MI,260672611726057261552606526045,35485,39897,58231,755,574.56,566.41,8.15
26039,Crawford,MI,2607926009261372611926135261292614326113,3858,10216,39982,1140,563.24,556.28,6.96
26041,Delta,MI,26109261032600326153,20850,16219,42504,594,1991.32,1171.10,820.23
26043,Dickinson,MI,2607126103261095503755075,17594,8574,44272,1155,777.05,761.40,15.65
26045,Eaton,MI,260152606726037260652607526025,66841,40918,55301,897,579.43,575.17,4.26
26047,Emmet,MI,2602926031,8210,24484,50686,588,882.00,467.49,414.50
26049,Genesee,MI,261452615726087261252609326155,354448,71342,42730,770,649.59,636.98,12.61
26051,Gladwin,MI,26143261292601126017261112607326035,2934,22758,38571,770,515.93,501.78,14.15
26053,Gogebic,MI,26131260715505155125,5229,11198,34397,1520,1476.34,1101.85,374.49
26055,Grand Traverse,MI,26089260192610126165261132607926009,45212,41774,51641,618,601.31,464.33,136.98
26057,Gratiot,MI,26073261112614526155260372606726117,16924,25552,40224,740,571.61,568.46,3.15
26059,Hillsdale,MI,26023260252607526091181513917139051,14414,32274,42668,1100,607.01,598.13,8.87
26061,Houghton,MI,26083260132607126131,22777,13851,34453,701,1501.50,1009.10,492.40
26063,Huron,MI,2615726151,3490,29628,40349,620,2136.80,835.71,1301.10
26065,Ingham,MI,2603726155260932607526045,243799,37096,45567,841,560.71,556.12,4.59
26067,Ionia,MI,261172605726037260452601526081,25218,38687,47580,850,580.05,571.30,8.74
26069,Iosco,MI,26001261352612926011,10638,15249,35396,586,1890.06,549.10,1340.96
26071,Iron,MI,260532613126061260132610326043550415503755125,3208,8609,35551,1485,1211.21,1166.15,45.06
26073,Isabella,MI,26107261332603526051261112605726117,37554,32757,35927,796,577.68,572.68,5.00
26075,Jackson,MI,26025260452606526093261612609126059,93227,67021,46572,998,723.50,701.67,21.83
26077,Kalamazoo,MI,26005260152602526023261492602726159,206405,43926,46011,945,580.30,561.66,18.64
26079,Kalkaska,MI,26009261372603926143261132616526055,2668,14485,39849,1032,570.71,559.86,10.84
26081,Kent,MI,26139261212612326117260672601526005,508159,94463,51030,784,871.94,846.95,25.00
26083,Keweenaw,MI,26061,0,2156,42406,701,5966.19,540.11,5426.08
26085,Lake,MI,26105261012616526133261072612326127,0,11539,30390,825,574.28,567.37,6.91
26087,Lapeer,MI,261572615126147260992612526049,20006,68313,52369,865,662.84,643.01,19.83
26089,Leelanau,MI,2601926055,1897,19811,53982,618,2532.19,347.17,2185.02
26091,Lenawee,MI,260592607526161261153905139095,48126,51766,48528,754,761.41,749.55,11.85
26093,Livingston,MI,260652604926155261252616126075,114181,66786,72396,1188,585.40,565.25,20.15
26095,Luce,MI,26033260972615326003,3225,3406,42414,886,1912.49,899.08,1013.41
26097,Mackinac,MI,260332609526153,2531,8582,38507,610,2100.64,1021.57,1079.08
26099,Macomb,MI,26147260872612526163,817386,23592,53628,577,570.85,479.22,91.63
26101,Manistee,MI,2601926055261652608526105,9606,15127,41228,585,1280.56,542.15,738.41
26103,Marquette,MI,260132607126043261092604126003,39247,27830,45349,1436,3424.54,1808.40,1616.14
26105,Mason,MI,26101260852612326127,10710,17995,40957,690,1242.44,495.07,747.37
26107,Mecosta,MI,260852613326035260732611726123,14241,28557,38332,930,571.19,555.07,16.12
26109,Menominee,MI,26043261032604155075,8570,15459,40865,860,1338.21,1044.08,294.13
26111,Midland,MI,260512603526073260572614526017,47852,35777,52947,642,528.07,516.25,11.82
26113,Missaukee,MI,26055260792603926143260352613326165,0,14849,40406,1230,573.83,564.73,9.10
26115,Monroe,MI,26161261632609139095,94928,57093,54588,582,680.02,549.39,130.62
26117,Montcalm,MI,26123261072607326057260372606726081,9743,53599,40707,882,720.83,705.40,15.43
26119,Montmorency,MI,26031261412600726001261352603926137,0,9765,34955,880,562.65,546.66,15.99
26121,Muskegon,MI,26127261232608126139,132043,40145,40843,627,1460.02,499.25,960.78
26123,Newaygo,MI,2612726105260852613326107261172608126121,7831,40629,43180,757,861.69,813.20,48.49
26125,Oakland,MI,260992608726049260932616126163,1144809,57553,65637,974,907.29,867.66,39.63
26127,Oceana,MI,26105260852612326121,2686,23884,39667,675,1305.95,512.07,793.88
26129,Ogemaw,MI,26143260392613526001260692601126051,0,21699,35320,1064,574.95,563.49,11.46
26131,Ontonagon,MI,260532607126061,0,6780,33769,701,3740.82,1311.22,2429.59
26133,Osceola,MI,26085261652611326035260732610726123,0,23528,37825,825,573.10,566.39,6.71
26135,Oscoda,MI,2603926137261192600726001260692612926143,0,8640,33942,963,571.58,565.73,5.85
26137,Otsego,MI,26009260292603126119261352603926079,8298,15866,47140,925,526.19,514.97,11.22
26139,Ottawa,MI,261212608126005,210208,53593,55760,622,1631.41,563.47,1067.94
26141,Presque Isle,MI,260312611926007,2560,10816,39109,690,2572.76,658.72,1914.04
26143,Roscommon,MI,26079260392613526129260512603526113,8300,16149,34765,1149,580.03,519.64,60.40
26145,Saginaw,MI,261112601726157260492615526057,137880,62289,42828,662,815.97,800.11,15.85
26147,St. Clair,MI,261512608726099,100032,63008,47877,586,836.51,721.17,115.34
26149,St. Joseph,MI,26027261592607726025260231803918087,27934,33361,44214,810,521.03,500.59,20.44
26151,Sanilac,MI,26063261572608726147,4226,38888,40019,774,1589.94,962.57,627.38
26153,Schoolcraft,MI,26003260412609526097,3482,5003,37468,610,1883.98,1171.36,712.62
26155,Shiawassee,MI,260572614526049260932606526037,31809,38839,47106,738,540.95,530.67,10.28
26157,Tuscola,MI,260172614526049260872615126063,8827,46902,43463,670,913.91,803.13,110.78
26159,Van Buren,MI,2602126027261492607726005,22222,54036,44425,725,1089.90,607.47,482.42
26161,Washtenaw,MI,260752609326125261632611526091,288085,56706,59063,871,722.42,705.97,16.45
26163,Wayne,MI,26115261612612526099,1807920,12664,41504,633,672.68,612.08,60.60
26165,Wexford,MI,26019260552607926113261332608526101,11690,21045,40660,1295,575.47,565.00,10.46
27001,Aitkin,MN,2706127137270172711527065270952703527021,0,16202,41191,1234,1995.29,1821.66,173.63
27003,Anoka,MN,27059270252716327123270532717127141,286178,44666,69916,1030,446.11,423.01,23.10
27005,Becker,MN,27087270292705727111270272710727159,7973,24531,49159,1375,1445.18,1315.20,129.98
27007,Beltrami,MN,271352707727071270612702127057270292711327089,14626,29816,44038,1216,3055.76,2504.94,550.82
27009,Benton,MN,27097270952714127145,23066,15385,51365,1034,413.06,408.30,4.76
27011,Big Stone,MN,271552714927151270734605146109,0,5269,45545,1090,528.12,499.02,29.10
27013,Blue Earth,MN,27103270792716127043270912716527015,46798,17215,49306,1153,765.59,747.84,17.75
27015,Brown,MN,271272712927103270132716527033,16846,9047,47915,826,618.46,611.09,7.37
27017,Carlton,MN,27137270012711555031,15865,19521,52943,1265,875.28,861.38,13.90
27019,Carver,MN,2717127053271392714327085,73901,17141,83275,726,376.11,354.33,21.79
27021,Cass,MN,2700727061270012703527097271532715927057,0,28567,43992,1302,2414.11,2021.54,392.57
27023,Chippewa,MN,2715127067271292717327073,6178,6263,46579,985,587.78,581.12,6.65
27025,Chisago,MN,27115270652705927003271635501355095,23932,29955,66592,770,442.41,414.86,27.55
27027,Clay,MN,271072700527111271673807738017,42527,16472,52136,896,1052.65,1045.37,7.28
27029,Clearwater,MN,270072705727005270872711927113,0,8695,41896,1299,1029.74,998.94,30.80
27031,Cook,MN,27075,0,5176,50309,688,3339.55,1452.28,1887.27
27033,Cottonwood,MN,27127270152716527091270632710527101,4409,7278,43225,1370,648.56,638.61,9.95
27035,Crow Wing,MN,27021270012709527097,23290,39210,46822,1214,1156.53,999.09,157.43
27037,Dakota,MN,27163271232705327139271312704955093,378900,19652,73288,980,586.87,562.17,24.70
27039,Dodge,MN,271312704927109270992704727147,9689,10398,66959,1297,439.59,439.28,.31
27041,Douglas,MN,271112715327145271212714927051,16983,19026,50365,1421,720.00,637.30,82.71
27043,Faribault,MN,270912701327161270471918919109,3257,11296,43835,1110,721.90,712.48,9.43
27045,Fillmore,MN,270992710927169270551919119089,1402,19464,48717,1348,862.09,861.30,.79
27047,Freeborn,MN,27043271612714727039270991919519189,17868,13387,43962,1220,722.42,707.09,15.33
27049,Goodhue,MN,2703727131271472703927109271575509355091,24457,21726,55603,985,780.40,756.84,23.56
27051,Grant,MN,271112712127041271492715527167,0,6018,47333,1421,575.48,548.16,27.32
27053,Hennepin,MN,27003270372701927123271392714127171,1126784,25641,63559,1030,606.55,553.59,52.96
27055,Houston,MN,271692704519191190055512355063,8107,10920,53453,651,568.84,552.06,16.78
27057,Hubbard,MN,2702927007270212715927005,3398,17030,45623,1434,999.56,925.67,73.88
27059,Isanti,MN,270032706527095271152702527141,14270,23546,58775,1000,451.66,435.79,15.86
27061,Itasca,MN,2700727071271372700127021,9285,35773,46180,1310,2927.96,2667.72,260.24
27063,Jackson,MN,2710527101270332716527091190631905919143,3169,7097,49886,1370,719.23,702.98,16.25
27065,Kanabec,MN,2709527001271152702527059,3670,12569,46323,990,533.68,521.59,12.10
27067,Kandiyohi,MN,271212714527093271292702327151,23432,18807,50156,1133,862.35,796.78,65.57
27069,Kittson,MN,27135270893809938067,0,4552,49301,813,1103.60,1098.80,4.80
27071,Koochiching,MN,27137270612700727077,7055,6256,40167,1220,3154.02,3104.07,49.95
27073,Lac qui Parle,MN,270112715127023271734603946051,0,7259,50203,1080,778.01,765.02,12.99
27075,Lake,MN,2713727031,3588,7278,47210,1615,2990.63,2109.29,881.34
27077,Lake of the Woods,MN,270712700727135,0,4045,41979,1075,1774.67,1297.87,476.80
27079,Le Sueur,MN,271432713927131271612701327103,10483,17220,57831,825,473.81,448.76,25.05
27081,Lincoln,MN,27173270832710127117461014601146039,0,5896,47778,1165,548.43,536.76,11.68
27083,Lyon,MN,2708127173271272710127117,13464,12393,47256,1165,721.67,714.56,7.11
27085,McLeod,MN,2709327171270192714327129,19588,17063,55275,1089,505.53,491.47,14.06
27087,Mahnomen,MN,27119270292700527107,0,5413,39442,1203,582.91,557.88,25.03
27089,Marshall,MN,2706927135270072711327119380353809938067,0,9439,51000,870,1812.91,1775.07,37.84
27091,Martin,MN,27063270332716527013270431910919063,9578,11262,46790,1187,729.58,712.35,17.23
27093,Meeker,MN,2706727145271712708527129,8034,15266,52705,1132,644.78,608.18,36.60
27095,Mille Lacs,MN,27097270352700127065270592714127009,7614,18483,46363,1080,681.58,572.31,109.27
27097,Morrison,MN,270212703527095270092714527153,9024,24174,47110,1120,1153.39,1125.06,28.33
27099,Mower,MN,2704727147270392710927045190891913119195,25103,14060,46239,1215,711.57,711.33,.24
27101,Murray,MN,2708127083271272703327063271052713327117,0,8725,50039,1705,719.50,704.70,14.80
27103,Nicollet,MN,2712927143270792701327015,24358,8369,59490,826,466.74,448.49,18.25
27105,Nobles,MN,27133271172710127033270631911919143,12616,8762,47539,1593,722.56,715.11,7.45
27107,Norman,MN,270052702727087271193801738097,0,6852,45000,906,876.73,872.79,3.94
27109,Olmsted,MN,270492715727169270452709927039,120313,23935,66667,1297,654.80,653.35,1.45
27111,Otter Tail,MN,27167270272700527159271532704127051,15134,42169,47579,1210,2224.54,1972.07,252.47
27113,Pennington,MN,2700727029270892711927125,8883,5047,47880,875,618.25,616.57,1.68
27115,Pine,MN,27017270012706527059270255501355031,3183,26567,44291,1035,1434.56,1411.29,23.27
27117,Pipestone,MN,2708127083271012710527133460994610146011,4098,5498,44817,1705,465.96,465.05,.91
27119,Polk,MN,2708927113271252702927087271073809738035,16282,15318,49859,883,1997.79,1971.13,26.66
27121,Pope,MN,27051270412714527067271512714927153,0,10995,51148,1147,717.10,669.71,47.39
27123,Ramsey,MN,27003271632703727053,507688,952,53152,834,170.08,152.21,17.87
27125,Red Lake,MN,2711327119,0,4089,48750,10.35,432.50,432.41,.09
27127,Redwood,MN,271732712927015270332710127083,4958,11101,46071,1165,881.75,878.57,3.18
27129,Renville,MN,270232706727093270852714327103270152712727173,0,15730,49800,1089,987.10,982.91,4.19
27131,Rice,MN,27139270372704927039271472716127079,47507,16635,60438,940,515.94,495.68,20.25
27133,Rock,MN,271172710127105191194609946101,4620,5067,45660,1418,482.72,482.45,.27
27135,Roseau,MN,27069270892700727077,2763,12866,50620,1047,1678.14,1671.60,6.54
27137,St. Louis,MN,270012701755031270612707127075,125913,74313,46231,1428,6859.50,6247.40,612.10
27139,Scott,MN,270192705327037271312707927143,107529,22399,84571,726,368.38,356.48,11.91
27141,Sherburne,MN,27003270092705927053270952714527171,49389,39110,72041,1034,451.04,432.92,18.13
27143,Sibley,MN,271292708527019271392707927103,0,15226,52996,1089,600.52,588.78,11.74
27145,Stearns,MN,270412715327097270092714127171270932706727121,95005,55637,53861,1034,1389.95,1343.13,46.82
27147,Steele,MN,271312704927039270992704727161,25394,11182,58403,1153,432.34,429.65,2.69
27149,Stevens,MN,271552705127041271212715127011,5123,4603,52819,1130,575.32,563.60,11.72
27151,Swift,MN,271492712127067270232707327011,3191,6592,45984,1075,752.19,742.08,10.11
27153,Todd,MN,27159270212709727145271212704127111,5380,19515,45287,1290,979.50,944.98,34.52
27155,Traverse,MN,271672705127149270114610938077,0,3558,44025,1018,585.85,573.90,11.95
27157,Wabasha,MN,2704927109271695501155091,7686,13990,53537,985,549.62,522.98,26.63
27159,Wadena,MN,2705727021271532711127005,4570,9273,35767,1350,543.23,536.27,6.96
27161,Waseca,MN,270792713127147270472704327013,9537,9599,53433,1153,432.97,423.36,9.62
27163,Washington,MN,27025270032712327037550935510955095,203682,34454,80747,834,422.74,384.28,38.46
27165,Watonwan,MN,2701527013270912706327033,4585,6626,49210,1370,439.73,434.95,4.78
27167,Wilkin,MN,270272711127051271553807738017,3279,3297,52970,960,751.17,750.96,.21
27169,Winona,MN,27157271092704527055550635512155011,33689,17772,46900,652,641.58,626.21,15.38
27171,Wright,MN,27145271412700327053270192708527093,84163,40537,70930,1132,714.27,661.46,52.81
27173,Yellow Medicine,MN,27073270232712927127270832708146039,2002,8436,52134,1243,763.23,759.10,4.13
28001,Adams,MS,2803728157280632210722029,20274,12023,27486,195,487.55,462.41,25.14
